Weight_kg,Speed_kmh,Wheelbase_mm,Type,Weekday,Second
1436.79,121.28,2630.95,passenger,Sat,545.0
1347.63,103.07,2419.6,passenger,Sat,564.0
951.29,116.47,2183.24,passenger,Sat,570.0
1328.58,106.61,2815.69,passenger,Sat,609.0
1702.63,93.2,3242.36,passenger,Sat,627.0
2087.8,101.79,2916.26,other,Sat,681.0
2086.08,69.47,2618.32,other,Sat,699.0
1823.65,85.51,2566.98,passenger,Sat,732.0
1819.45,93.56,2273.45,other,Sat,781.0
1586.06,109.71,2625.27,passenger,Sat,822.0
1258.47,118.0,2983.44,passenger,Sat,834.0
1814.94,78.34,2909.0,passenger,Sat,884.0
1893.07,85.66,3300.04,passenger,Sat,910.0
1909.0,157.57,2818.96,other,Sat,931.0
1718.92,97.47,3202.3,passenger,Sat,941.0
1233.14,100.56,2862.51,passenger,Sat,963.0
1797.35,129.23,2134.18,other,Sat,989.0
1913.73,76.61,3161.78,passenger,Sat,999.0
1281.71,102.66,3253.09,passenger,Sat,1020.0
1023.17,134.01,3052.71,passenger,Sat,1027.0
1620.21,89.46,3024.15,passenger,Sat,1038.0
1563.53,90.3,2017.79,passenger,Sat,1052.0
1607.71,104.13,3468.42,passenger,Sat,1069.0
1288.43,104.76,2147.21,passenger,Sat,1083.0
1075.44,129.83,2409.56,passenger,Sat,1091.0
1287.36,110.09,2817.84,passenger,Sat,1249.0
979.88,125.78,3237.86,passenger,Sat,1253.0
1908.26,76.02,3372.68,passenger,Sat,1254.0
1309.62,116.29,2256.03,passenger,Sat,1367.0
1126.41,82.26,3174.51,other,Sat,1373.0
1544.0,102.01,3468.34,passenger,Sat,1392.0
1857.03,83.88,3174.8,passenger,Sat,1421.0
1908.99,76.74,2714.4,passenger,Sat,1462.0
1407.81,87.67,2971.94,passenger,Sat,1477.0
1197.69,112.47,2294.22,passenger,Sat,1484.0
1778.51,105.52,2506.5,other,Sat,1514.0
1201.51,128.07,2330.36,passenger,Sat,1524.0
1968.63,59.12,3195.98,passenger,Sat,1535.0
1504.51,89.25,2400.36,passenger,Sat,1537.0
571.69,80.08,3380.55,other,Sat,1594.0
1423.58,115.28,3441.61,passenger,Sat,1624.0
1507.87,110.02,2476.89,passenger,Sat,1682.0
1281.96,107.99,2954.31,passenger,Sat,1716.0
1694.96,81.25,2333.94,passenger,Sat,1719.0
1457.12,110.35,3175.64,passenger,Sat,1795.0
1461.77,97.97,2632.2,passenger,Sat,1857.0
1846.48,80.38,2546.08,passenger,Sat,1917.0
1927.61,64.67,2092.86,passenger,Sat,1948.0
1836.25,87.79,3472.85,passenger,Sat,1957.0
1658.12,98.95,3223.07,other,Sat,2012.0
932.05,130.73,3217.71,passenger,Sat,2035.0
1300.64,110.18,3022.44,passenger,Sat,2128.0
1696.82,92.32,2633.08,passenger,Sat,2168.0
1778.3,35.33,3232.75,other,Sat,2237.0
2178.88,58.34,3026.15,passenger,Sat,2271.0
1387.88,118.57,3010.73,passenger,Sat,2304.0
1585.82,88.76,2118.6,passenger,Sat,2366.0
1682.59,100.3,3168.93,passenger,Sat,2378.0
1116.05,109.58,3202.53,passenger,Sat,2431.0
1492.14,105.35,3205.78,passenger,Sat,2461.0
1589.32,120.66,3464.92,other,Sat,2480.0
1532.76,122.17,2354.97,other,Sat,2574.0
1530.56,105.05,3293.82,other,Sat,2603.0
1258.6,129.24,3438.03,passenger,Sat,2613.0
1521.95,104.07,2083.8,passenger,Sat,2639.0
1821.09,71.96,2268.05,passenger,Sat,2653.0
1662.67,89.22,2627.35,passenger,Sat,2689.0
1685.6,84.18,2696.11,passenger,Sat,2733.0
1421.14,89.6,2093.29,passenger,Sat,2882.0
1193.97,129.73,2981.33,passenger,Sat,2951.0
1518.15,81.29,2678.07,other,Sat,2989.0
1852.43,68.63,2735.8,passenger,Sat,2995.0
1520.23,101.42,3032.9,passenger,Sat,3035.0
1976.0,84.82,2913.73,passenger,Sat,3136.0
1044.58,122.35,3171.65,passenger,Sat,3349.0
1548.05,102.08,3366.82,passenger,Sat,3359.0
1571.45,92.8,3120.59,passenger,Sat,3397.0
1472.96,114.21,2957.32,other,Sat,3405.0
1367.52,109.8,2560.66,passenger,Sat,3462.0
1479.31,121.7,3277.77,other,Sat,3468.0
1856.94,78.75,3248.28,passenger,Sat,3486.0
2009.97,68.11,2498.75,passenger,Sat,3532.0
1756.87,144.61,2426.43,other,Sat,3555.0
1503.85,98.41,2163.23,other,Sat,3581.0
1952.82,73.24,3431.88,passenger,Sat,3678.0
1972.24,79.47,3228.24,passenger,Sat,3730.0
1400.72,103.09,2985.04,passenger,Sat,3732.0
1537.49,106.96,2546.91,other,Sat,3739.0
1864.01,116.6,3369.84,other,Sat,3767.0
1747.34,77.57,2956.22,passenger,Sat,3769.0
1974.04,65.07,3043.05,passenger,Sat,3805.0
1096.32,117.92,3333.01,passenger,Sat,3817.0
1664.85,93.33,3300.91,passenger,Sat,3889.0
1518.75,105.5,2628.16,passenger,Sat,3951.0
1458.93,116.73,3262.3,passenger,Sat,3965.0
1852.76,74.6,2534.49,passenger,Sat,3966.0
1778.82,91.48,2762.87,passenger,Sat,3982.0
1426.13,100.59,2374.1,passenger,Sat,3993.0
1695.32,80.61,3451.73,passenger,Sat,4015.0
1952.37,81.13,3101.91,passenger,Sat,4055.0
1585.44,96.14,2128.56,passenger,Sat,4062.0
1379.0,117.67,3493.58,passenger,Sat,4076.0
1468.93,94.12,2512.39,passenger,Sat,4106.0
1603.34,87.8,2136.29,passenger,Sat,4110.0
1653.62,85.97,2326.13,passenger,Sat,4121.0
1153.29,108.62,2446.69,passenger,Sat,4184.0
1838.34,80.75,2826.09,passenger,Sat,4196.0
1567.99,73.94,2697.43,other,Sat,4200.0
1320.84,98.63,3148.29,passenger,Sat,4235.0
892.37,134.07,2004.31,passenger,Sat,4282.0
1741.03,98.59,3310.5,passenger,Sat,4285.0
1229.3,134.05,2668.94,passenger,Sat,4311.0
1744.83,60.15,2256.22,passenger,Sat,4407.0
1578.45,102.07,3475.25,passenger,Sat,4413.0
1095.98,129.02,2577.42,passenger,Sat,4475.0
1851.17,81.89,3369.91,passenger,Sat,4610.0
1511.68,82.82,3470.31,other,Sat,4635.0
1606.54,104.88,2483.89,passenger,Sat,4739.0
1350.5,114.13,2223.04,other,Sat,4899.0
1638.72,100.14,3293.45,passenger,Sat,5145.0
1775.1,75.75,2749.64,passenger,Sat,5357.0
1447.56,78.29,2373.12,other,Sat,5384.0
1107.22,140.49,3414.89,passenger,Sat,5415.0
790.44,119.52,2434.2,other,Sat,5463.0
1725.34,79.87,2714.71,passenger,Sat,5648.0
1554.81,93.41,2909.11,passenger,Sat,5659.0
1588.04,90.37,2157.87,passenger,Sat,5663.0
1674.1,90.45,2267.89,passenger,Sat,5665.0
1683.46,95.23,3081.87,passenger,Sat,5820.0
1830.41,75.68,3468.43,passenger,Sat,5843.0
1718.98,105.96,3480.89,passenger,Sat,5869.0
1035.8,88.05,2289.57,other,Sat,5887.0
1048.88,125.53,3403.29,passenger,Sat,5897.0
1681.06,89.28,2093.31,other,Sat,5899.0
1395.83,103.04,3149.74,other,Sat,5928.0
1453.08,106.54,2079.77,passenger,Sat,5952.0
969.26,88.79,2492.48,other,Sat,5958.0
1032.73,126.2,2340.9,passenger,Sat,6156.0
1771.65,85.76,2256.07,other,Sat,6247.0
1734.78,84.31,3278.48,passenger,Sat,6330.0
1568.41,105.34,2227.12,passenger,Sat,6348.0
1694.38,81.13,2099.76,passenger,Sat,6352.0
1633.18,94.02,2086.54,passenger,Sat,6367.0
1146.38,128.04,2481.37,passenger,Sat,6460.0
1246.13,102.39,3487.05,passenger,Sat,6465.0
1508.44,101.66,3196.08,passenger,Sat,6586.0
1410.66,107.51,2404.83,passenger,Sat,6592.0
1758.63,89.49,2771.22,passenger,Sat,6613.0
1373.7,116.73,3061.89,passenger,Sat,6668.0
1608.92,97.08,2181.25,passenger,Sat,6683.0
1589.02,87.35,3437.75,passenger,Sat,6770.0
1700.04,87.1,2694.87,passenger,Sat,6801.0
1261.22,116.66,3233.2,passenger,Sat,6809.0
1609.29,84.27,2913.21,passenger,Sat,6816.0
1390.56,154.96,2094.32,other,Sat,6883.0
1609.59,94.86,2831.84,other,Sat,6911.0
1426.06,94.65,2392.06,passenger,Sat,6932.0
1623.97,101.2,2071.39,passenger,Sat,6933.0
1260.55,109.98,2007.65,passenger,Sat,6991.0
1658.21,91.35,3488.27,passenger,Sat,7028.0
1196.78,121.97,3184.66,passenger,Sat,7118.0
1563.05,89.75,2319.89,other,Sat,7160.0
1274.28,120.17,2465.27,passenger,Sat,7323.0
1400.98,105.53,2196.8,passenger,Sat,7325.0
1323.63,113.34,3341.28,passenger,Sat,7436.0
1301.59,132.09,2129.52,passenger,Sat,7621.0
1124.99,135.6,2996.38,passenger,Sat,7696.0
1506.25,88.7,2529.47,passenger,Sat,7704.0
1371.63,126.54,3276.95,passenger,Sat,7719.0
1455.62,87.18,2609.53,passenger,Sat,7747.0
1801.93,90.22,2949.57,passenger,Sat,7857.0
1368.6,99.57,3242.89,passenger,Sat,7906.0
1551.61,90.35,2974.92,passenger,Sat,7914.0
1344.73,115.74,2726.73,passenger,Sat,7932.0
724.91,100.88,2738.84,other,Sat,8011.0
1650.13,96.76,3426.28,passenger,Sat,8060.0
1274.5,120.91,2930.11,passenger,Sat,8062.0
1047.23,122.43,2215.67,passenger,Sat,8066.0
1532.33,103.84,2974.29,passenger,Sat,8124.0
1711.4,88.37,3334.27,passenger,Sat,8212.0
1520.71,102.32,2678.2,passenger,Sat,8221.0
1137.19,60.8,2118.34,other,Sat,8257.0
1305.85,118.9,2761.24,passenger,Sat,8291.0
1884.76,65.5,2227.22,passenger,Sat,8302.0
972.85,142.54,3460.75,passenger,Sat,8345.0
1373.58,118.33,2940.79,passenger,Sat,8380.0
2007.37,65.37,2193.73,passenger,Sat,8438.0
1346.68,113.71,2509.21,passenger,Sat,8466.0
1780.01,103.64,2973.2,other,Sat,8501.0
1634.14,102.79,2029.4,passenger,Sat,8510.0
1395.76,110.31,2616.71,passenger,Sat,8560.0
1639.94,80.82,2159.45,passenger,Sat,8657.0
575.96,152.52,3431.5,passenger,Sat,8679.0
1419.56,102.1,2758.62,passenger,Sat,8680.0
1305.58,117.36,2591.11,passenger,Sat,8710.0
1779.7,78.1,3054.33,passenger,Sat,8717.0
1671.72,99.48,3251.56,passenger,Sat,8717.0
1591.33,89.46,2870.56,passenger,Sat,8721.0
1249.97,117.26,2747.17,passenger,Sat,8739.0
1271.0,73.36,2161.46,other,Sat,8804.0
2025.36,59.34,2034.95,passenger,Sat,8899.0
1025.05,126.22,3253.98,passenger,Sat,8923.0
2194.07,51.3,3395.16,passenger,Sat,8968.0
1809.53,82.74,2105.67,passenger,Sat,8976.0
575.33,83.97,2471.45,other,Sat,8990.0
1337.56,103.83,2562.84,passenger,Sat,8995.0
1730.22,86.74,3251.59,other,Sat,9013.0
1475.79,97.22,3018.9,passenger,Sat,9071.0
1231.92,94.11,2999.12,passenger,Sat,9082.0
1282.49,118.55,2148.49,passenger,Sat,9112.0
1515.67,96.96,3262.54,passenger,Sat,9126.0
1463.06,95.64,2101.64,passenger,Sat,9135.0
1725.19,90.96,2306.03,other,Sat,9138.0
1412.0,113.1,2734.58,passenger,Sat,9192.0
1863.29,87.04,2700.46,passenger,Sat,9196.0
923.99,132.31,3065.28,passenger,Sat,9215.0
1440.6,114.58,2085.1,passenger,Sat,9262.0
1875.73,80.37,2597.41,passenger,Sat,9269.0
1525.51,95.4,3147.46,passenger,Sat,9322.0
926.5,101.3,3361.43,other,Sat,9515.0
1697.19,75.31,3058.76,passenger,Sat,9564.0
850.11,86.71,3426.35,other,Sat,9592.0
1784.58,88.77,3351.68,passenger,Sat,9624.0
1569.07,90.39,2947.74,passenger,Sat,9642.0
1492.0,91.83,2518.49,passenger,Sat,9698.0
1277.27,87.44,2582.28,passenger,Sat,9766.0
1105.52,107.19,2072.28,passenger,Sat,9766.0
1300.05,93.41,2097.1,passenger,Sat,9797.0
1085.95,122.57,3226.84,passenger,Sat,9804.0
1327.47,111.69,3002.89,passenger,Sat,9845.0
1633.44,89.63,3480.25,passenger,Sat,9848.0
1762.49,79.47,2068.78,passenger,Sat,9855.0
1350.68,97.4,3093.39,other,Sat,9857.0
921.76,154.67,3082.23,passenger,Sat,9857.0
1530.83,99.01,2600.98,passenger,Sat,9888.0
1758.98,102.74,2035.44,other,Sat,9966.0
1434.11,98.68,3494.62,passenger,Sat,9974.0
1872.56,86.08,3424.14,other,Sat,9975.0
1493.2,99.8,2795.06,passenger,Sat,9988.0
1776.05,75.41,2815.71,passenger,Sat,10159.0
1570.05,83.28,2334.98,other,Sat,10184.0
1512.61,107.28,2366.79,passenger,Sat,10224.0
886.94,142.48,3255.89,passenger,Sat,10258.0
1698.47,95.43,2989.58,passenger,Sat,10273.0
1253.42,112.15,2492.67,passenger,Sat,10300.0
1637.05,87.22,3291.37,passenger,Sat,10303.0
1399.64,66.29,2228.02,other,Sat,10319.0
832.16,127.62,2523.86,passenger,Sat,10335.0
1628.27,81.75,2453.18,passenger,Sat,10358.0
1543.58,92.17,2761.96,passenger,Sat,10377.0
1763.9,101.89,3240.45,passenger,Sat,10384.0
1293.55,104.38,2618.77,passenger,Sat,10399.0
1067.59,123.21,3419.08,passenger,Sat,10406.0
1400.97,111.62,3001.76,passenger,Sat,10573.0
1946.12,77.82,2760.08,passenger,Sat,10575.0
1762.18,86.01,2461.33,passenger,Sat,10648.0
1867.92,107.08,2681.57,other,Sat,10668.0
1627.23,87.62,2047.47,passenger,Sat,10749.0
1739.13,100.0,2679.9,passenger,Sat,10772.0
1241.71,114.25,3451.44,passenger,Sun,50.0
1729.68,93.1,2831.27,passenger,Sun,83.0
1442.66,95.64,2155.64,passenger,Sun,96.0
1691.23,87.77,3189.08,passenger,Sun,109.0
1758.6,76.16,2078.62,passenger,Sun,241.0
1959.94,61.76,2980.64,passenger,Sun,252.0
1426.37,100.44,3386.97,passenger,Sun,335.0
1219.43,106.11,2560.92,other,Sun,350.0
1297.74,117.27,2203.31,passenger,Sun,529.0
1813.5,73.1,2953.55,passenger,Sun,586.0
1587.73,79.64,2740.89,passenger,Sun,618.0
1818.8,75.44,2841.49,passenger,Sun,670.0
1225.28,129.07,3236.17,passenger,Sun,716.0
1843.11,73.03,2986.82,passenger,Sun,739.0
978.23,79.47,2847.02,other,Sun,741.0
1765.54,79.39,3311.45,passenger,Sun,757.0
1870.55,82.52,2295.67,passenger,Sun,786.0
1201.19,132.22,2425.52,passenger,Sun,793.0
1649.03,91.33,2770.76,passenger,Sun,814.0
1565.38,82.61,2231.02,other,Sun,826.0
1285.23,119.82,3226.52,passenger,Sun,835.0
1622.98,97.47,2399.87,passenger,Sun,864.0
1475.48,93.67,2106.72,passenger,Sun,895.0
1565.49,103.95,2254.08,other,Sun,916.0
1695.35,92.9,2307.75,passenger,Sun,953.0
1411.86,122.26,2401.11,passenger,Sun,973.0
1772.51,65.56,3379.41,other,Sun,1021.0
1516.98,89.67,3412.55,passenger,Sun,1053.0
1838.59,119.67,3432.73,other,Sun,1061.0
1241.09,114.84,3025.2,passenger,Sun,1157.0
1902.27,79.49,2314.0,passenger,Sun,1215.0
979.79,127.81,3403.42,passenger,Sun,1254.0
1328.44,105.38,2553.1,passenger,Sun,1310.0
1459.78,105.65,2545.29,passenger,Sun,1314.0
2080.94,108.1,2652.18,other,Sun,1368.0
1148.09,131.25,2216.6,passenger,Sun,1385.0
1789.0,76.73,3020.83,passenger,Sun,1589.0
1443.85,95.94,2031.42,passenger,Sun,1595.0
1194.36,123.36,3058.06,other,Sun,1624.0
1297.75,125.63,2823.93,passenger,Sun,1631.0
1357.89,106.57,2217.23,passenger,Sun,1701.0
1346.86,100.63,2782.86,other,Sun,1713.0
705.28,145.35,3297.74,passenger,Sun,1713.0
1906.15,78.21,2533.85,other,Sun,1766.0
1395.99,98.55,2157.94,passenger,Sun,1775.0
1495.16,108.55,2978.84,passenger,Sun,1809.0
1772.14,76.68,2248.0,passenger,Sun,1893.0
1873.58,83.56,3181.87,passenger,Sun,1950.0
1392.26,111.2,3326.43,passenger,Sun,1955.0
1351.84,60.42,2204.86,other,Sun,1961.0
1201.2,86.99,3152.49,other,Sun,2041.0
1059.59,136.53,2266.58,passenger,Sun,2092.0
1169.94,101.75,3466.91,passenger,Sun,2170.0
605.59,92.79,3216.09,other,Sun,2196.0
1180.7,86.52,2910.01,other,Sun,2212.0
1708.03,75.59,2461.08,passenger,Sun,2245.0
1441.24,98.14,2155.6,passenger,Sun,2278.0
1585.84,103.11,2334.3,passenger,Sun,2386.0
1567.24,102.08,2366.59,passenger,Sun,2389.0
1478.91,111.87,3147.75,passenger,Sun,2397.0
1481.95,103.32,2952.47,passenger,Sun,2479.0
1167.47,112.29,3308.94,passenger,Sun,2509.0
1393.17,106.17,2578.34,passenger,Sun,2601.0
1664.85,84.66,3010.33,passenger,Sun,2601.0
1732.81,83.02,2199.86,passenger,Sun,2680.0
1683.83,94.15,2650.63,passenger,Sun,2695.0
1255.63,132.27,2995.44,passenger,Sun,2715.0
2027.49,49.51,3258.04,passenger,Sun,2740.0
1451.12,104.86,2350.34,passenger,Sun,2754.0
1090.88,129.69,2889.67,passenger,Sun,2771.0
1810.19,70.03,2015.41,passenger,Sun,2776.0
1101.76,74.34,3346.86,other,Sun,2806.0
929.46,154.72,2495.17,passenger,Sun,2856.0
1835.02,86.98,2519.47,passenger,Sun,2929.0
1106.68,121.44,2798.91,passenger,Sun,2934.0
1474.27,85.6,2047.87,passenger,Sun,2948.0
1392.25,64.23,2536.74,other,Sun,2964.0
966.27,129.76,2474.39,passenger,Sun,2967.0
1434.08,95.4,2841.61,passenger,Sun,2970.0
1836.62,77.93,2927.34,passenger,Sun,2981.0
1365.25,96.74,2847.21,passenger,Sun,3011.0
1442.89,104.41,2383.89,passenger,Sun,3043.0
1515.83,84.65,2953.66,passenger,Sun,3114.0
1773.17,82.46,3479.8,other,Sun,3154.0
1292.18,118.07,2953.75,passenger,Sun,3159.0
1012.74,130.73,3449.58,passenger,Sun,3166.0
1158.71,117.09,2194.32,passenger,Sun,3174.0
1676.46,78.06,2348.66,passenger,Sun,3255.0
1384.95,116.28,2509.33,passenger,Sun,3277.0
1692.12,100.63,2746.51,other,Sun,3355.0
1577.62,98.01,3428.3,other,Sun,3394.0
977.1,120.82,2066.3,passenger,Sun,3492.0
940.74,133.45,3191.83,passenger,Sun,3499.0
1555.5,109.75,3261.59,other,Sun,3511.0
1628.49,81.69,3079.58,passenger,Sun,3524.0
660.97,140.55,3358.36,passenger,Sun,3528.0
1820.01,72.99,3478.14,passenger,Sun,3584.0
1872.78,89.99,2618.44,passenger,Sun,3628.0
1710.59,94.01,2145.54,other,Sun,3661.0
1753.59,80.06,2454.56,passenger,Sun,3730.0
1014.91,130.98,3370.25,passenger,Sun,3758.0
1400.38,116.84,3205.85,passenger,Sun,3797.0
1522.91,92.01,2694.14,passenger,Sun,3800.0
1593.05,99.11,3267.12,passenger,Sun,3817.0
1899.61,69.2,3351.44,passenger,Sun,3852.0
1347.47,82.17,2440.54,other,Sun,3878.0
1580.9,128.22,2580.45,other,Sun,3949.0
1520.89,99.48,3227.49,passenger,Sun,3965.0
1321.46,97.87,2030.6,other,Sun,3968.0
1880.63,91.1,2527.99,passenger,Sun,3977.0
1546.36,110.28,3374.88,passenger,Sun,3996.0
1425.31,145.45,2643.66,other,Sun,4000.0
1606.92,101.1,3488.83,passenger,Sun,4026.0
1472.71,97.06,2067.92,passenger,Sun,4051.0
1435.23,114.91,2060.1,passenger,Sun,4134.0
1519.19,108.13,3371.32,passenger,Sun,4165.0
1242.84,121.89,3302.99,passenger,Sun,4197.0
1516.8,94.3,2217.94,passenger,Sun,4276.0
1275.7,108.66,2672.73,passenger,Sun,4314.0
1470.13,98.89,2927.14,passenger,Sun,4323.0
1319.21,110.63,2833.1,passenger,Sun,4415.0
1747.89,95.67,2252.17,passenger,Sun,4419.0
1224.09,118.3,3275.48,passenger,Sun,4422.0
941.97,144.62,2111.65,passenger,Sun,4443.0
936.31,137.9,2212.73,passenger,Sun,4495.0
1367.68,94.34,2776.51,passenger,Sun,4502.0
1613.83,84.87,3037.92,passenger,Sun,4562.0
1268.38,153.11,3227.0,other,Sun,4636.0
1547.68,113.68,2026.0,other,Sun,4644.0
1442.11,79.42,3172.76,passenger,Sun,4700.0
1532.14,95.87,2387.2,passenger,Sun,4732.0
1174.04,128.94,2750.29,passenger,Sun,4734.0
921.35,139.42,2716.28,passenger,Sun,4749.0
1616.55,96.23,3395.15,passenger,Sun,4786.0
2064.59,65.0,2150.72,passenger,Sun,4864.0
1956.32,78.27,2533.66,passenger,Sun,4882.0
1116.0,100.93,2083.14,other,Sun,4891.0
1960.32,64.42,2603.85,passenger,Sun,4946.0
1407.17,102.28,2395.04,passenger,Sun,5038.0
1357.59,135.83,2321.57,other,Sun,5152.0
1344.46,83.35,2708.32,other,Sun,5197.0
1609.86,92.53,2943.19,passenger,Sun,5248.0
1957.59,115.66,2011.53,other,Sun,5322.0
1503.89,102.52,3449.19,passenger,Sun,5334.0
1606.06,88.71,3029.67,passenger,Sun,5447.0
1259.83,117.36,2028.78,passenger,Sun,5521.0
971.24,127.0,3136.78,passenger,Sun,5523.0
1443.26,94.27,2750.04,passenger,Sun,5560.0
1125.33,97.14,3033.47,other,Sun,5561.0
1787.2,99.9,2923.05,passenger,Sun,5607.0
1908.86,72.22,2603.6,passenger,Sun,5630.0
2141.27,67.81,3436.01,passenger,Sun,5644.0
1553.96,95.81,3144.73,passenger,Sun,5647.0
1463.22,115.17,2795.19,passenger,Sun,5670.0
1215.37,81.87,2829.46,other,Sun,5712.0
1117.48,118.28,2061.53,passenger,Sun,5712.0
1680.21,108.92,2135.23,other,Sun,5727.0
981.92,129.39,2883.15,passenger,Sun,5778.0
1284.43,118.52,2178.7,passenger,Sun,5786.0
1502.98,107.89,3313.0,passenger,Sun,5811.0
1342.51,90.59,3222.45,passenger,Sun,5907.0
1469.98,104.56,2867.87,passenger,Sun,5961.0
1384.22,105.88,2462.42,passenger,Sun,5972.0
1342.47,113.19,2746.63,other,Sun,5992.0
1597.96,93.86,2133.07,other,Sun,6011.0
1453.39,118.19,2869.69,passenger,Sun,6015.0
1140.23,113.62,3444.6,passenger,Sun,6111.0
1687.52,144.33,2578.23,other,Sun,6142.0
1376.92,98.44,2610.52,passenger,Sun,6145.0
1271.21,110.64,3250.96,passenger,Sun,6226.0
1333.9,115.29,2562.89,passenger,Sun,6284.0
1755.22,90.58,2506.3,passenger,Sun,6318.0
1468.24,104.05,3432.63,passenger,Sun,6335.0
2012.06,57.74,2290.41,passenger,Sun,6339.0
1581.06,106.72,3063.62,passenger,Sun,6366.0
1452.56,98.26,3370.97,passenger,Sun,6375.0
1654.19,80.32,2153.08,passenger,Sun,6431.0
1478.88,87.73,3353.07,passenger,Sun,6435.0
1297.18,108.1,2044.95,passenger,Sun,6445.0
1946.78,73.2,2216.28,passenger,Sun,6461.0
1785.82,92.52,2549.82,passenger,Sun,6513.0
1386.52,105.38,2148.96,passenger,Sun,6554.0
1407.2,106.27,2294.19,passenger,Sun,6588.0
1420.3,115.24,2099.46,passenger,Sun,6588.0
1509.79,96.06,3135.42,other,Sun,6607.0
1851.17,70.36,2942.37,passenger,Sun,6675.0
1622.46,75.83,2981.99,passenger,Sun,6742.0
1210.15,107.22,3126.07,passenger,Sun,6744.0
1205.76,129.4,2880.34,other,Sun,6756.0
1367.5,106.29,2184.27,passenger,Sun,6773.0
1470.09,123.41,2106.09,other,Sun,6789.0
1743.98,82.7,2432.8,passenger,Sun,6890.0
1942.5,65.34,3148.67,passenger,Sun,6933.0
959.21,126.64,2414.94,passenger,Sun,6937.0
1505.19,103.56,2125.69,passenger,Sun,7030.0
1655.92,97.8,2098.33,passenger,Sun,7081.0
1255.93,123.32,2476.53,passenger,Sun,7085.0
1722.56,104.61,2079.5,passenger,Sun,7127.0
1642.42,84.96,2309.34,passenger,Sun,7130.0
1680.77,85.28,2503.7,passenger,Sun,7166.0
1416.49,96.99,2871.86,passenger,Sun,7177.0
1626.65,88.33,2430.8,passenger,Sun,7180.0
1457.87,115.18,3143.46,passenger,Sun,7230.0
1675.65,95.23,3264.76,passenger,Sun,7244.0
1393.4,101.11,2513.79,passenger,Sun,7266.0
1644.4,77.2,3108.29,other,Sun,7298.0
1265.34,132.61,2014.46,passenger,Sun,7306.0
1524.98,86.3,3436.75,passenger,Sun,7400.0
1254.49,112.92,3287.46,passenger,Sun,7423.0
1917.36,77.73,2692.9,passenger,Sun,7512.0
1551.87,108.37,2471.21,passenger,Sun,7552.0
1620.31,68.02,3322.6,other,Sun,7683.0
1680.07,102.05,3228.11,passenger,Sun,7781.0
1010.65,61.99,2418.91,other,Sun,7869.0
796.3,64.79,3200.14,other,Sun,7879.0
1346.48,102.46,2888.4,passenger,Sun,7888.0
1256.5,102.44,2563.91,passenger,Sun,7895.0
1499.43,120.39,3204.93,other,Sun,7908.0
2246.91,45.2,2757.21,passenger,Sun,7921.0
1412.94,123.4,2129.71,other,Sun,7956.0
1391.31,93.63,3143.31,passenger,Sun,7973.0
1289.3,112.79,2357.17,passenger,Sun,7978.0
1715.64,73.47,2235.48,passenger,Sun,7992.0
1526.06,101.98,2989.28,passenger,Sun,8076.0
1527.63,124.53,2754.26,passenger,Sun,8187.0
1118.93,111.26,2904.76,other,Sun,8201.0
1211.69,106.97,2238.39,passenger,Sun,8331.0
1715.13,102.52,3255.06,passenger,Sun,8341.0
1393.38,111.71,2333.06,other,Sun,8354.0
1192.85,108.82,2446.57,other,Sun,8394.0
1377.45,106.85,2447.4,passenger,Sun,8443.0
999.89,120.31,2965.37,passenger,Sun,8477.0
1658.47,61.39,2481.24,other,Sun,8526.0
1769.16,84.62,2200.4,passenger,Sun,8591.0
1896.26,116.22,2583.51,other,Sun,8598.0
1505.32,95.22,2271.76,passenger,Sun,8656.0
1944.1,88.74,3491.75,other,Sun,8780.0
893.17,146.81,3444.59,passenger,Sun,8821.0
1157.57,127.81,3223.05,passenger,Sun,8836.0
1683.2,77.0,3262.34,passenger,Sun,8891.0
1534.35,96.37,2332.41,passenger,Sun,8972.0
1850.27,73.46,3279.83,passenger,Sun,9055.0
1445.62,97.93,2140.46,passenger,Sun,9064.0
1593.5,84.08,2813.19,other,Sun,9084.0
947.34,113.87,2772.44,other,Sun,9117.0
1138.87,110.82,2148.55,passenger,Sun,9161.0
1359.8,98.43,2239.77,passenger,Sun,9174.0
1610.33,129.92,2613.88,other,Sun,9176.0
1637.15,106.1,2341.81,passenger,Sun,9241.0
1222.85,109.95,2422.67,passenger,Sun,9247.0
1739.22,98.52,2373.03,other,Sun,9303.0
1644.01,103.94,2117.87,passenger,Sun,9400.0
1593.16,89.19,3082.28,passenger,Sun,9411.0
1773.96,90.57,2724.05,passenger,Sun,9417.0
1222.43,91.84,2098.05,other,Sun,9419.0
1594.35,80.91,3243.62,other,Sun,9454.0
1433.35,89.66,3423.79,passenger,Sun,9519.0
1669.39,92.01,2116.45,passenger,Sun,9573.0
1919.91,107.94,2825.61,other,Sun,9753.0
1067.24,138.65,2692.61,passenger,Sun,9760.0
1427.98,101.35,2624.27,passenger,Sun,9784.0
1230.98,118.83,2310.08,passenger,Sun,9826.0
1667.11,101.47,3004.33,passenger,Sun,9850.0
2008.61,78.2,3057.89,passenger,Sun,9857.0
1731.99,90.13,2426.51,passenger,Sun,9908.0
1397.17,108.15,2921.98,passenger,Sun,10067.0
1472.74,103.96,2602.44,passenger,Sun,10072.0
1261.76,115.96,2168.09,passenger,Sun,10124.0
1914.27,100.56,2383.69,other,Sun,10152.0
